time,"Trace Velocity, Target, Actual (kmph)(2)",EngSpd,MotSpd,GenSpd,EngTrq,MotTrq,GenTrq,Battery Current,Battery SOC,L/100km,TP HC Mass (g/km),TP CO Mass (g/km),TP NOx Mass (g/km),TP CO2 Mass (g/km),fuel(g/s),Battery power,BattPwrLoss
487,2.6560147312170137e-07,-0.05837324668744208,2.168094045611161e-05,-0.1264820267740709,0.0,2.9364562141897415e-05,-2.8162930332887658e-05,3.4505648527197566e-09,66.33982950869067,0.0,0.0,0.0,0.0,0,0.0,4.906008568689414e-07,3.7416870353182833e-19
488,2.353663333532565e-07,-0.05267318856132768,1.9214008748995766e-05,-0.11413114319991317,0.0,2.6511326020395224e-05,-2.5413014796996923e-05,2.8095916184672573e-09,66.33982950868406,0.0,0.0,0.0,0.0,0,0.0,3.994673667372348e-07,2.480695551336987e-19
489,2.0992425943094282e-07,-0.04752973307383114,1.7137728799150934e-05,-0.10298635196865455,0.0,2.3930638882411984e-05,-2.2931559789374985e-05,2.2876834293892176e-09,66.33982950867825,0.0,0.0,0.0,0.0,0,0.0,3.2526252906646975e-07,1.6446705784059137e-19
490,1.8801923076106966e-07,-0.04288852846518482,1.5349841694813302e-05,-0.09292985953729103,0.0,2.1598483206096425e-05,-2.0692378137737625e-05,1.8627239857188946e-09,66.33982950867414,0.0,0.0,0.0,0.0,0,0.0,2.6484185126502266e-07,1.090395584768195e-19
491,1.6885521263750433e-07,-0.038700530504450534,1.3785520497496824e-05,-0.08385538350077788,0.0,1.949207518225535e-05,-1.867182799446753e-05,1.5167046720447146e-09,66.33982950867056,0.0,0.0,0.0,0.0,0,0.0,2.156448707625538e-07,7.229181352345146e-20
492,1.5190682473992315e-07,-0.03492148414712152,1.2401965294476491e-05,-0.07566702478736712,0.0,1.7590220127015844e-05,-1.684856935769944e-05,1.234961828913821e-09,66.33982950866766,0.0,0.0,0.0,0.0,0,0.0,1.7558671038693307e-07,4.7928533318644206e-20
493,1.3681032154652773e-07,-0.03151145583829079,1.116953233309103e-05,-0.06827825159202495,0.0,1.5873429434436018e-05,-1.5203342177864409e-05,1.0055555820704618e-09,66.33982950866549,0.0,0.0,0.0,0.0,0,0.0,1.4296976038706334e-07,3.177600044997837e-20
494,1.2330057606292523e-07,-0.028434411502872164,1.0066606481812772e-05,-0.06161098344769546,0.0,1.432390962583722e-05,-1.3718764914529374e-05,8.187639100793064e-10,66.33982950866327,0.0,0.0,0.0,0.0,0,0.0,1.1641174503411531e-07,2.1067085276376303e-20
495,1.1117443614056602e-07,-0.025657835754359468,9.07661922938471e-06,-0.05559476526209661,0.0,1.292548578573634e-05,-1.2379152038512962e-05,6.666707295005092e-10,66.33982950866191,0.0,0.0,0.0,0.0,0,0.0,9.47871566259023e-08,1.3967215882046332e-20
496,1.0026922513189084e-07,-0.023152388292815563,8.18629923092765e-06,-0.0501660223095837,0.0,1.1663494482885207e-05,-1.117034897090388e-05,5.428304354122105e-10,66.33982950865968,0.0,0.0,0.0,0.0,0,0.0,7.717955990249592e-08,9.260095165151178e-21
497,9.044995414563706e-08,-0.020891593858378705,7.384631260009221e-06,-0.045267388144122844,0.0,1.0524665253870315e-05,-1.007958288948138e-05,4.4199475465223117e-10,66.33982950865831,0.0,0.0,0.0,0.0,0,0.0,6.284275607606106e-08,6.1393345694857276e-21
498,8.160156576301226e-08,-0.018851562462087183,6.6622249384939294e-06,-0.040847098238925454,0.0,9.497001217641474e-06,-9.095327986662427e-06,3.5989033406604596e-10,66.3398295086576,0.0,0.0,0.0,0.0,0,0.0,5.11691603572085e-08,4.0703095190364716e-21
499,7.36240975395965e-08,-0.017010736936840787,6.010920932130902e-06,-0.03685844289261889,0.0,8.56966426239505e-06,-8.207183789725388e-06,2.9303764039524436e-10,66.3398295086576,0.0,0.0,0.0,0.0,0,0.0,4.166405316495868e-08,2.6985712414821764e-21
500,6.642955662894593e-08,-0.015349665140188845,5.4235362241909356e-06,-0.033259273590407194,0.0,7.732867324286027e-06,-7.405765343397049e-06,2.3860350162617263e-10,66.3398295086576,0.0,0.0,0.0,0.0,0,0.0,3.392461447508848e-08,1.7891250493730655e-21
