time,Trace Velocity,EngSpd,MotSpd,GenSpd,EngTrq,MotTrq,GenTrq,Battery Current,Battery SOC,L/100km,TP HC Mass (g/km),TP CO Mass (g/km),TP NOx Mass (g/km),TP CO2 Mass (g/km),fuel(g/s),Battery power,BattPwrLoss
560,16.5,2.3375786409262758,1314.5335828294903,-398.5181343047353,0.0,31.119177601759937,-0.827659871385638,35.856940353591874,60.35542598811118,0.0,0.0,0.0,0.0,0,0.0,4992.220447303388,40.63793621899368
561,17.0,1.5447567388391346,1403.726111396089,-427.62428580952803,0.0,12.467768689659046,-0.7127759972641711,15.597488781899573,60.28655910391147,0.0,0.0,0.0,0.0,0,0.0,2181.27730646814,7.689944667596461
562,17.0,0.5926544194461149,1412.238497441296,-432.29872905825135,0.0,3.8855476036221077,-0.6306048763492262,5.060929720304796,60.2611617904094,0.0,0.0,0.0,0.0,0,0.0,709.413773204243,0.8096270959872595
563,17.0,0.322820662831586,1402.645123066851,-429.93697141570897,0.0,3.7519421727387074,-0.6188945104434427,4.860169671008842,60.24761420879475,0.0,0.0,0.0,0.0,0,0.0,681.2865558922136,0.7466772545557294
564,15.4,-1.3568829642072147,1297.224638648204,-401.209803523956,0.0,-13.249558454844582,-0.41864888694029434,-10.802249488670366,60.270043072303515,0.0,0.0,0.0,0.0,0,0.0,-1519.643951697764,3.6884944315518937
565,10.1,-5.325984433552552,962.7384773508577,-307.1066687586959,0.0,-29.65441002305145,0.06375683161191432,-18.37424168232729,60.341939542540935,0.0,0.0,0.0,0.0,0,0.0,-2589.6109999210034,10.671111293101578
566,4.8,-6.781839595449026,599.0871034572921,-198.62102022454891,0.0,-0.29847550458981265,0.27838404975274356,-0.1588359573965032,60.3655734820179,0.0,0.0,0.0,0.0,0,0.0,-22.295292735361045,0.0007974043733823755
567,0.0,-7.516296503996281,244.34549577017202,-91.30362792318883,0.0,-6.020017514304094e-10,0.39663421072292593,-0.021848684308574087,60.36566662847645,0.0,0.0,0.0,0.0,0,0.0,-3.0667337375369708,1.5087994026011024e-05
568,0.0,-4.144164530689209,138.7208027198416,-51.56881351488043,0.0,-1.2347077861464257e-18,0.04382545864191019,-0.001319034002786984,60.365681638130255,0.0,0.0,0.0,0.0,0,0.0,-0.18514192526777437,5.499116245842915e-08
569,0.0,-3.275716000363733,90.29873264477676,-34.820664634309644,0.0,-2.5038866385847928e-27,0.019644017670010915,-0.000397637917268356,60.3656836950431,0.0,0.0,0.0,0.0,0,0.0,-0.05581314385426802,4.997542520795349e-09
570,0.0,-2.8574297032873126,58.35895017537488,-24.108319175831966,0.0,-4.993110366795979e-36,0.011906073805591399,-0.0001667643344287715,60.36568444210042,0.0,0.0,0.0,0.0,0,0.0,-0.023407328405771973,8.789967429042936e-10
571,0.0,-2.5286513833314364,37.59174117815166,-17.020068850572578,0.0,-9.956980779727574e-45,0.007312671251617818,-7.223360154808203e-05,60.36568476653723,0.0,0.0,0.0,0.0,0,0.0,-0.01013883216787587,1.6491473266571743e-10
572,0.0,-2.248335587553262,24.314042708390964,-12.33623162231162,0.0,-1.9855652882650385e-53,0.004177360575743161,-2.9866694405011267e-05,60.36568490455192,0.0,0.0,0.0,0.0,0,0.0,-0.004192140398343566,2.8193905075184818e-11
573,0.0,-2.0066709720308666,15.893085411094704,-9.227243294416116,0.0,-3.9595029870800855e-62,0.002154353552292454,-1.1503855589921724e-05,60.36568496007392,0.0,0.0,0.0,0.0,0,0.0,-0.001614700874044248,4.182806355083492e-12
574,0.0,-1.7968649750745291,10.543392350979424,-7.130213965961171,0.0,-7.895818887121582e-71,0.0009345744513143072,-3.851380533005176e-06,60.36568498044369,0.0,0.0,0.0,0.0,0,0.0,-0.0005405863672242884,4.688282559409201e-13
575,0.0,-1.6131246636495977,7.110827370634006,-5.6782522550897365,0.0,-1.5745399385138772e-79,0.00024305917468286605,-7.976897549176743e-07,60.36568498641864,0.0,0.0,0.0,0.0,0,0.0,-0.00011196509999349805,2.011170754551896e-14
576,0.0,-1.4508237634647947,4.873941633782835,-4.639837119155003,0.0,-3.1398592766849427e-88,-0.00012563227626413473,5.733387942857234e-07,60.36568498664363,0.0,0.0,0.0,0.0,0,0.0,8.04748149475423e-05,1.0389713554198529e-14
577,0.0,-1.3064506773230702,3.3895176048948157,-3.8712845345556586,0.0,-6.261331349073033e-97,-0.00030734555370100794,1.1709561348908845e-06,60.365684983953926,0.0,0.0,0.0,0.0,0,0.0,0.00016435740820794115,4.3337331810049194e-14
578,0.0,-1.177368731071047,2.386150975291347,-3.2835558194294174,0.0,-1.2485995966123868e-105,-0.0003850910385065889,1.2438340978409716e-06,60.365684980423964,0.0,0.0,0.0,0.0,0,0.0,0.0001745866838779184,4.8899659263182965e-14
579,0.0,-1.0615613739060903,1.6963458633069797,-2.820857603798467,0.0,-2.4898873190785835e-114,-0.00040704355355218803,1.1289598002808816e-06,60.365684977003276,0.0,0.0,0.0,0.0,0,0.0,0.00015846273076810765,4.0284490244105313e-14
580,0.0,-0.9574340006853556,1.2151146797395793,-2.447501876717785,0.0,-4.965193708638455e-123,-0.00040022156746355095,9.627564857303715e-07,60.36568497400453,0.0,0.0,0.0,0.0,0,0.0,0.0001351341489399795,2.929637071691639e-14
581,0.0,-0.8636796017331668,0.8753189202488934,-2.1400440844625837,0.0,-9.901310945037522e-132,-0.00037942455064724607,7.97830871425226e-07,60.36568497148704,0.0,0.0,0.0,0.0,0,0.0,0.00011198490730478219,2.0118823959051168e-14
582,0.0,-0.7791934524776039,0.6330816939497169,-1.8826196814874838,0.0,-1.974463921916208e-140,-0.00035260914763880893,6.521031144982585e-07,60.365684969416435,0.0,0.0,0.0,0.0,0,0.0,9.153030980352204e-05,1.3440439350595704e-14
583,0.0,-0.7030201205084725,0.45911256517928334,-1.6641658864439302,0.0,-3.937365264649774e-149,-0.0003239710496471817,5.295203494360504e-07,60.36568496773008,0.0,0.0,0.0,0.0,0,0.0,7.432438299214355e-05,8.862295481891467e-15
584,0.0,-0.6343202037670259,0.3334761829054097,-1.4767434922807736,0.0,-7.851673082091636e-158,-0.00029566270635698964,4.2876485014832653e-07,60.36568496636288,0.0,0.0,0.0,0.0,0,0.0,6.018216858063287e-05,5.810577078320939e-15
585,0.0,-0.5723486909581184,0.24237529874005495,-1.3145023105128173,0.0,-1.5657366295561617e-166,-0.00026873565216641005,3.46861883525097e-07,60.36568496525644,0.0,0.0,0.0,0.0,0,0.0,4.868612793615015e-05,3.802717582435656e-15
586,0.0,-0.516440109310394,0.17612713044779119,-1.1730276994371638,0.0,-3.122304211474906e-175,-0.00024365310633022762,2.806174206759894e-07,60.365684964361456,0.0,0.0,0.0,0.0,0,0.0,3.9387941694482695e-05,2.488915621293852e-15
587,0.0,-0.46599768908582606,0.12785988992190642,-1.048916898445359,0.0,-6.226324022168037e-184,-0.00022056762119656057,2.2713907629515005e-07,60.365684963637136,0.0,0.0,0.0,0.0,0,0.0,3.188162970137841e-05,1.630664539883642e-15
588,0.0,-0.4204849838999067,0.09265365189436746,-0.9394971036659753,0.0,-1.2416186317320481e-192,-0.00019947111324531742,1.8397876720853108e-07,60.36568496305069,0.0,0.0,0.0,0.0,0,0.0,2.5823574810559377e-05,1.069833826467547e-15
589,0.0,-0.3794190682272136,0.06696201005103787,-0.8426331675050235,0.0,-2.4759662702670636e-201,-0.0001802757526904202,1.491278707815216e-07,60.36568496257559,0.0,0.0,0.0,0.0,0,0.0,2.0931843309548688e-05,7.029081046971143e-16
590,0.0,-0.3423648112512261,0.048215479730501096,-0.7565934296568955,0.0,-4.937433133512431e-210,-0.00016285740527361158,1.209623766132549e-07,60.3656849621903,0.0,0.0,0.0,0.0,0,0.0,1.69784863175775e-05,4.624678415127238e-16
591,0.0,-0.3089299340902443,0.03454525294455542,-0.6799541957051546,0.0,-9.845952362378876e-219,-0.00014707877741213944,9.817775611283957e-08,60.365684961877676,0.0,0.0,0.0,0.0,0,0.0,1.3780397967786308e-05,3.046541654239678e-16
592,0.0,-0.2787606721182908,0.024588311145315678,-0.6115305050183137,0.0,-1.9634246237026048e-227,-0.0001328015504910234,7.972845129202696e-08,60.365684961623835,0.0,0.0,0.0,0.0,0,0.0,1.1190821950551414e-05,2.0091278454913166e-16
593,0.0,-0.2515379280436936,0.017348528773752172,-0.5503251521062288,0.0,-3.9153513150152008e-236,-0.00011989253973085357,6.477647208870577e-08,60.36568496141762,0.0,0.0,0.0,0.0,0,0.0,9.092136545793244e-06,1.3262197753175955e-16
594,0.0,-0.2269738377423293,0.012096892056439485,-0.4954906113457111,0.0,-7.807774097832254e-245,-0.00010822661429101953,5.264945314104538e-08,60.365684961250096,0.0,0.0,0.0,0.0,0,0.0,7.389967399974398e-06,8.761301903525598e-17
595,0.0,-0.20480869209650493,0.008299379071486401,-0.4463002255465896,0.0,-1.5569825402128327e-253,-9.768786976019262e-05,4.280706863186949e-08,60.36568496111382,0.0,0.0,0.0,0.0,0,0.0,6.008473456146571e-06,5.791777835110181e-17
596,0.0,-0.18480817103980401,0.005564591438747935,-0.4021261350591687,0.0,-3.104847297260643e-262,-8.81698677213327e-05,3.481435945791886e-08,60.36568496100298,0.0,0.0,0.0,0.0,0,0.0,4.886603109754893e-06,3.8308728250808414e-17
597,0.0,-0.16676085432278434,0.0036055964262223313,-0.36242216929057336,0.0,-6.191512422476465e-271,-7.957538858991273e-05,2.832060434708415e-08,60.36568496091284,0.0,0.0,0.0,0.0,0,0.0,3.9751285224723625e-06,2.5350466175035412e-17
598,0.0,-0.15047597918943773,0.0022120520412518994,-0.3267104302511179,0.0,-1.2346766976753574e-279,-7.181594251032592e-05,2.304257521315315e-08,60.365684960839594,0.0,0.0,0.0,0.0,0,0.0,3.234295315119114e-06,1.6781970142590875e-17
599,0.0,-0.13578018390935132,0.00128630879072906,-0.2945853118181142,0.0,1.8229446222449966e-05,-6.498480093907263e-05,1.8639856488733114e-08,60.36568496078033,0.0,0.0,0.0,0.0,0,0.0,2.616322175728107e-06,1.0981610736025985e-17
600,0.0,-0.1225192574794884,0.0007514580200155838,-0.2656891005143656,0.0,3.303795850225688e-05,-5.880646831184701e-05,1.5284989763449712e-08,60.36568496073187,0.0,0.0,0.0,0.0,0,0.0,2.1454273372807073e-06,7.384332113219748e-18
601,1.0,0.876200280341307,55.40917346860313,-15.11017443236299,0.0,13.281607605788977,-0.12704924078096336,0.597198385012638,60.36514558940813,0.0,0.0,0.0,0.0,0,0.0,83.81245496680431,0.01127245188671679
602,2.1,1.5449173914857761,146.53716450210928,-41.64123746055374,0.0,18.440111267604014,-0.20158436112365205,2.2756862364398716,60.36115976310838,0.0,0.0,0.0,0.0,0,0.0,319.25300102110214,0.16368450369149162
603,4.8,3.571509286742318,339.1446055092155,-96.38200176195535,0.0,38.72990072207547,-0.4672831726829329,11.475473669951246,60.34256758219729,0.0,0.0,0.0,0.0,0,0.0,1606.489967865265,4.1622846809810685
604,9.1,6.382310750582989,674.8984230993582,-193.3744471540715,0.0,60.679794932479,-0.8248408539320901,36.624435867951405,60.27396031530694,0.0,0.0,0.0,0.0,0,0.0,5097.426671940324,42.3995241502752
605,14.2,8.704794065499069,1109.0112472186493,-321.6247389197821,0.0,72.14472662454801,-1.134443960421089,69.47163058537743,60.121095283540484,0.0,0.0,0.0,0.0,0,0.0,9594.244840333025,152.58003086510956
606,19.8,10.467400143809654,1592.396343568697,-466.21414087063175,0.0,78.00384597742752,-1.4096170473623195,107.47289121015788,59.866235671985045,0.0,0.0,0.0,0.0,0,0.0,14704.336841115584,364.8388580477411
607,25.5,11.625220661535822,2086.709488001058,-615.4687936420108,0.0,78.47830610702906,-1.6357277665641332,141.91931443681972,59.50810542334065,0.0,0.0,0.0,0.0,0,0.0,19243.845777045168,634.5023038137728
608,30.499999999999996,11.541328559500077,2525.0241951268977,-750.2231118653019,0.0,66.94660733131293,-1.723391261618021,145.89478388143675,59.09628772584987,0.0,0.0,0.0,0.0,0,0.0,19742.1363966542,668.497902923571
609,34.8,11.004643218713621,2882.545091199134,-861.1492474196621,0.0,57.117074931958996,-1.7836605339619886,142.16309095518028,58.692040594230335,0.0,0.0,0.0,0.0,0,0.0,19238.83634269754,632.8270453183459
610,38.8,10.871884195430752,3203.682192319644,-960.0305197926269,0.0,54.023581804494555,-1.890750781185734,149.27972521326544,58.27875691466573,0.0,0.0,0.0,0.0,0,0.0,20154.85202745068,695.6173560390056
611,42.9,11.236111940514675,3528.6192770453163,-1059.0025373821618,0.0,56.27885570958356,-2.050861072831337,170.77599296021822,57.81995427690442,0.0,0.0,0.0,0.0,0,0.0,22927.672965924914,907.2502278058506
612,46.4,10.963825731215431,3825.495390633621,-1150.740171685792,0.0,50.26183367177475,-2.1247435380398514,163.82410614203894,57.344474324853344,0.0,0.0,0.0,0.0,0,0.0,22018.269089360383,831.9054090401726
613,48.3,9.30996544545626,4016.479370976227,-1212.961537497395,0.0,31.504692554633458,-2.031976459319151,107.69494788980109,56.96804228511606,0.0,0.0,0.0,0.0,0,0.0,14654.953160303829,358.48737681053115
614,48.7,6.964039659739551,4071.083143510428,-1234.8089524819316,0.0,10.882171136317007,-1.8613335854054904,39.12444890736359,56.773283141270085,0.0,0.0,0.0,0.0,0,0.0,5404.999062039126,47.243194849969385
615,48.5,5.1695281460983775,4038.5493322389634,-1228.706092119102,0.0,0.942036930341074,-1.7504961875325054,5.19570162631255,56.72121068695001,0.0,0.0,0.0,0.0,0,0.0,723.1544220659434,0.8328366180208123
616,48.4,4.404188252335907,3994.136622306547,-1216.726616954488,0.0,2.2984953107243964,-1.739598378661644,9.608861024350706,56.70287348188676,0.0,0.0,0.0,0.0,0,0.0,1336.043732526047,2.848097553977294
617,48.2,3.8982681759459075,3958.6003497556626,-1206.9130162786573,0.0,3.224333015785766,-1.7320633397415885,12.573314167731304,56.67125445761967,0.0,0.0,0.0,0.0,0,0.0,1746.9768045958901,4.875357372522443
618,47.8,3.2851392009447102,3919.3548642476358,-1196.1930219969888,0.0,1.8954263553661583,-1.7032463776533873,8.112831374934311,56.642719022676104,0.0,0.0,0.0,0.0,0,0.0,1128.2782204863627,2.0293541143665292
619,47.0,2.360038516809693,3853.0923377850168,-1177.8534166715733,0.0,-2.604272024880729,-1.63353222264111,-5.056740093733568,56.64667054451327,0.0,0.0,0.0,0.0,0,0.0,-705.316253534632,0.7884374021349336
620,45.9,1.5039625257050013,3763.7513312893657,-1152.279144767241,0.0,-5.599086186358694,-1.5657563925342717,-12.581993370433834,56.67946844788684,0.0,0.0,0.0,0.0,0,0.0,-1757.9689537560596,4.882394577830678
621,44.9,1.0619878567486016,3680.869380767154,-1127.7905080414473,0.0,-4.651283382936187,-1.537527294093237,-9.915496908953674,56.709222988318494,0.0,0.0,0.0,0.0,0,0.0,-1384.6650681914045,3.032919674008959
622,44.4,1.134577791728496,3631.1682330940885,-1112.3738640632976,0.0,0.5937428997105852,-1.5640931424195874,3.5013103613498138,56.70711184844429,0.0,0.0,0.0,0.0,0,0.0,487.49509691327285,0.3781692470125024
623,44.3,1.3314777022752866,3609.040894251604,-1105.152922585051,0.0,5.954872821242488,-1.6044248876453802,19.92032062802101,56.670540598658214,0.0,0.0,0.0,0.0,0,0.0,2763.278961224709,12.237627197270273
624,44.5,1.6442306411842083,3620.298844669731,-1107.9319947275965,0.0,10.664261410875115,-1.6539802453038253,34.55016528295707,56.588740016412686,0.0,0.0,0.0,0.0,0,0.0,4776.382073840048,36.790471820159944
625,45.1,2.105520096256794,3666.026032862933,-1120.9715030826374,0.0,16.053483768340566,-1.7248389082666995,51.87345075186826,56.460787703457314,0.0,0.0,0.0,0.0,0,0.0,7141.905264515077,82.85210279435714
626,45.7,2.25620833078778,3724.323968295136,-1138.5444734298935,0.0,16.542375066858806,-1.7568690986229951,54.126763198150506,56.30738967886367,0.0,0.0,0.0,0.0,0,0.0,7446.327606743597,90.10130816301393
627,46.0,1.9391277329211607,3763.501044556346,-1151.2603035911404,0.0,12.483634542956478,-1.7376296291588216,41.54644492057828,56.17237509465609,0.0,0.0,0.0,0.0,0,0.0,5730.295718242294,53.030854824031294
628,46.0,1.4179469031562046,3772.13063059985,-1155.0389257993695,0.0,7.849076506993779,-1.6981931792707472,26.773857135552515,56.07792308818601,0.0,0.0,0.0,0.0,0,0.0,3704.2977939721845,22.007485899737727
629,46.0,1.1400441056595587,3767.9165811800995,-1154.3463965894935,0.0,7.115927170721868,-1.6880935393873306,24.411466793299876,56.00611329947293,0.0,0.0,0.0,0.0,0,0.0,3378.7804182565087,18.285156478758555
630,46.1,1.1118524916995094,3769.2679919507127,-1154.8220241774661,0.0,8.541122132955575,-1.7010776008521549,28.976104281186338,55.92918565407467,0.0,0.0,0.0,0.0,0,0.0,4006.027593490129,25.747568656311152
631,46.7,1.599765560908374,3804.195918895514,-1164.4874340209692,0.0,15.071248734238893,-1.7760493510370896,50.34202352401387,55.811801791976144,0.0,0.0,0.0,0.0,0,0.0,6925.711363716935,77.64770758220298
632,47.7,2.25534142352603,3880.5447270760124,-1186.5076713153119,0.0,21.09666884091146,-1.8664347353495225,71.00051391397828,55.63324177008402,0.0,0.0,0.0,0.0,0,0.0,9720.220489544072,154.24034572793454
633,48.9,2.7630396474371617,3983.1092031171024,-1216.8973997443175,0.0,24.290103399582627,-1.9424429594135237,83.14570012411485,55.409390429041125,0.0,0.0,0.0,0.0,0,0.0,11348.262101574737,211.159643920238
634,50.3,3.199134728757754,4102.321929519884,-1252.5530046540182,0.0,26.76926785877289,-2.0184267805854526,94.4653664112656,55.153127853881756,0.0,0.0,0.0,0.0,0,0.0,12855.745536814242,272.034285117982
635,51.6,3.33177072085582,4219.881992268654,-1288.359331775934,0.0,25.700978415638104,-2.0604592809944835,93.98093207480314,54.88303706709492,0.0,0.0,0.0,0.0,0,0.0,12786.112599138494,268.6934963000994
636,52.6,3.1058582317938126,4314.529107932187,-1317.907659974076,0.0,21.672122793785537,-2.0642636568303407,82.12655514932837,54.632994842089765,0.0,0.0,0.0,0.0,0,0.0,11198.762216239618,204.79026507613494
637,53.0,2.4048541003087105,4362.518146948098,-1334.1607332854421,0.0,13.753725211615468,-2.01113753693773,53.685007331567576,54.44332517192895,0.0,0.0,0.0,0.0,0,0.0,7364.691030556387,87.38024089855514
638,53.0,1.646300486169166,4364.973599652595,-1336.5575920687736,0.0,7.545485328158139,-1.9534157353324537,30.42658135511821,54.32857365735371,0.0,0.0,0.0,0.0,0,0.0,4194.730248048009,28.043289629907843
639,52.9,1.1869369082208476,4346.593665135256,-1331.9089239875111,0.0,5.651809679594772,-1.926411160784158,23.237108966411174,54.2548862642803,0.0,0.0,0.0,0.0,0,0.0,3208.256504723646,16.347061688479805
640,52.7,0.8811381583894338,4321.49267299105,-1324.8649138512453,0.0,4.8515434604182435,-1.9073133573683285,20.122150792641623,54.19419016178579,0.0,0.0,0.0,0.0,0,0.0,2779.8192619897727,12.252385351211608
641,52.6,0.8086904697259293,4302.585467928996,-1319.2165798636822,0.0,6.4069347212043475,-1.9130573860327449,25.707369000559506,54.12833006781062,0.0,0.0,0.0,0.0,0,0.0,3546.694316656782,19.987846825901915
642,53.1,1.3605767923890324,4323.841014143015,-1324.5453825363268,0.0,14.197799053757663,-1.994202959182993,54.782684326920716,54.00894188733842,0.0,0.0,0.0,0.0,0,0.0,7508.521966189107,90.68517209491445
643,54.3,2.360188583115127,4408.267052924638,-1348.299595173668,0.0,24.214315703027847,-2.1250511751305865,93.72861409087075,53.78880731012175,0.0,0.0,0.0,0.0,0,0.0,12731.307113094954,265.00467675413154
644,55.2,2.551897114589192,4503.478919749094,-1377.1186731441808,0.0,22.54861421897242,-2.152914111723239,89.98762970712151,53.52356772212391,0.0,0.0,0.0,0.0,0,0.0,12227.573683595967,243.770330161037
645,55.5,1.9446888446854065,4554.408037510001,-1394.0716277026504,0.0,14.385494972222336,-2.09979579322565,59.26670615597335,53.31347366430437,0.0,0.0,0.0,0.0,0,0.0,8104.92891210362,105.56681588901279
646,55.9,1.6836407172380605,4583.092619803371,-1403.4419885525083,0.0,13.297296623769682,-2.1012486380881072,55.374864869220325,53.15227919661821,0.0,0.0,0.0,0.0,0,0.0,7577.015887007259,92.04201986602718
647,56.3,1.6212128230414145,4610.98440429758,-1412.1403401042721,0.0,13.496649936587275,-2.1144442492767905,56.60712905338364,52.992322965006856,0.0,0.0,0.0,0.0,0,0.0,7741.312000420149,96.0641827094156
648,56.7,1.6066875991320262,4640.674301397882,-1421.287139832129,0.0,13.834638634873384,-2.1303334732433417,58.445510182386684,52.82757816675912,0.0,0.0,0.0,0.0,0,0.0,7987.136620741134,102.27348959719167
649,56.9,1.3983015790057045,4661.050930211823,-1427.9952202900104,0.0,11.784621907137335,-2.1201125041975137,50.38657594045369,52.67275826026074,0.0,0.0,0.0,0.0,0,0.0,6896.026430519923,75.92153517408657
650,56.8,0.960510560380093,4658.601711283691,-1428.192188229851,0.0,7.885809628473991,-2.0827213590625053,34.49760260907708,52.55392592679002,0.0,0.0,0.0,0.0,0,0.0,4736.782378010853,35.55570993990716
651,56.0,-0.08120959052179991,4603.35091398909,-1413.487649184474,0.0,-2.6535322354769084,-1.9675744653633307,-5.674650293069494,52.51431736063456,0.0,0.0,0.0,0.0,0,0.0,-785.9236089884103,0.9617785038884807
652,54.2,-1.5720002014426504,4459.334329625914,-1372.5000135433027,0.0,-12.717636370979083,-1.8048806749371062,-35.789252973101284,52.6040011222194,0.0,0.0,0.0,0.0,0,0.0,-4989.776401666684,38.283089670472336
653,52.1,-2.425555402050199,4294.586895250562,-1323.7691060709426,0.0,-16.20363066643379,-1.6984683071660023,-44.90671203046606,52.72825764519754,0.0,0.0,0.0,0.0,0,0.0,-6274.683148068114,60.331795379879765
654,50.1,-2.82976978322077,4134.939281748875,-1275.630207719713,0.0,-15.63189355665358,-1.6333261421467558,-42.08563599084177,52.85010786233207,0.0,0.0,0.0,0.0,0,0.0,-5878.329825462958,53.0401777878362
655,47.2,-4.155394821777856,3914.7497321122396,-1210.9006340008095,0.0,-25.4959193736863,-1.4483257032033727,-66.75852884725609,53.03130904386295,0.0,0.0,0.0,0.0,0,0.0,-9377.174821580269,133.64871960317427
656,43.2,-5.9227671625057745,3617.362624889316,-1123.4271421344906,0.0,-38.039159579399396,-1.2034576404706345,-92.31661500832351,53.28842232948823,0.0,0.0,0.0,0.0,0,0.0,-13044.589261777945,256.08310118776114
657,39.2,-6.796719886963752,3311.2660324872923,-1031.3434916512529,0.0,-39.487190475971694,-1.0536519188228806,-87.14966693754661,53.54566971138427,0.0,0.0,0.0,0.0,0,0.0,-12307.222329447519,228.67634578070033
658,36.5,-6.194650044679364,3083.81232311083,-960.2061734111203,0.0,-26.856515562758617,-1.0672854430318277,-54.4683246271879,53.72020489102286,0.0,0.0,0.0,0.0,0,0.0,-7640.969181239895,89.44707637883447
659,34.3,-5.9039980223077295,2893.5579997686973,-901.16490268955,0.0,-21.584016714535004,-1.0351547202230786,-40.69478557104444,53.84639323046745,0.0,0.0,0.0,0.0,0,0.0,-5693.257967385174,49.97818878599247
660,31.0,-7.122723492819107,2638.259780004384,-825.4248833641133,0.0,-32.95713531756724,-0.8231184373228185,-57.585941326601,54.00782684017953,0.0,0.0,0.0,0.0,0,0.0,-8088.226438209809,100.20256924871921
661,26.0,-9.316033825859185,2270.4872912154738,-717.2649310060292,0.0,-51.50916025843734,-0.4932700832529181,-77.85258192055642,54.23155650517158,0.0,0.0,0.0,0.0,0,0.0,-10986.648862835831,183.46079958110207
662,20.7,-10.545946145396217,1869.1898509285054,-596.7242598942638,0.0,-56.26266354895158,-0.26894063570255855,-69.58438764459386,54.44738386694403,0.0,0.0,0.0,0.0,0,0.0,-9806.00148951475,146.8062073966875
663,15.4,-11.360039424700355,1459.2203586033158,-472.6201220863153,0.0,-57.622851960241704,-0.07423688951490705,-55.343156519643074,54.6266067068616,0.0,0.0,0.0,0.0,0,0.0,-7777.5291925160045,92.99264024243858
664,13.1,-9.102110756114586,1226.314497565645,-396.217921395738,0.0,-24.267542494124225,-0.24546115256461465,-19.17483578400887,54.70783991849194,0.0,0.0,0.0,0.0,0,0.0,-2673.987662293525,11.170064461926037
665,12.0,-7.536506892347641,1093.5280291327283,-352.05996602817766,0.0,-9.77951541062197,-0.3187673365843803,-6.746665270398283,54.73652412118374,0.0,0.0,0.0,0.0,0,0.0,-938.3370601866245,1.3831413978909186
666,12.5,-5.480333449791886,1072.0616028875256,-341.0137366508021,0.0,5.187912360110759,-0.47843210652557244,5.127923739191615,54.73333896016664,0.0,0.0,0.0,0.0,0,0.0,711.3462228498538,0.7990256535281258
667,14.0,-3.363596486723177,1146.9063369745118,-359.40567110627694,0.0,21.22679062728173,-0.661104425838669,21.85263150438178,54.69071566041534,0.0,0.0,0.0,0.0,0,0.0,3020.0945741755822,14.505830814653427
668,19.0,1.7627009355861425,1479.5639905790815,-450.42707398223627,0.0,68.96181268313788,-1.2447079395165788,89.2403554816295,54.522800761802415,0.0,0.0,0.0,0.0,0,0.0,12147.677545894328,241.59944543703705
669,23.2,3.572796840677431,1878.4950724283801,-568.9917346412867,0.0,61.780774377095476,-1.3860881207118343,101.26992459173833,54.24828914027181,0.0,0.0,0.0,0.0,0,0.0,13742.617386057045,310.4662198415639
670,28.0,5.222944402831519,2283.956878736462,-689.8980748063801,0.0,67.36283757155655,-1.6138414920366297,134.03442726861923,53.909130777427094,0.0,0.0,0.0,0.0,0,0.0,18046.8456823222,542.4338572592168
671,32.0,5.413669357898074,2637.8076134208327,-798.1250721182341,0.0,55.08627345678733,-1.6598613314638766,126.13261939033141,53.54161932096147,0.0,0.0,0.0,0.0,0,0.0,17002.307088288446,478.99496358617125
672,34.0,3.811565662791227,2838.817662408817,-863.31146847911,0.0,29.59580367133805,-1.5104149092021264,73.48176590048351,53.27358729669217,0.0,0.0,0.0,0.0,0,0.0,10016.797268562677,162.22963922655487
673,36.0,3.538246999636468,2982.871630301878,-908.127286736156,0.0,28.168390503336568,-1.5476086669092062,73.60459547655579,53.06723509942276,0.0,0.0,0.0,0.0,0,0.0,10029.639069288076,162.51101425908485
674,38.0,3.834077922569984,3130.8119201132668,-952.906356361981,0.0,29.54434590016103,-1.6224002582447592,80.92069124190881,52.846310859273736,0.0,0.0,0.0,0.0,0,0.0,11004.511844528695,196.08459355016802
675,40.0,4.19235665170631,3286.4216558091534,-999.9053113988142,0.0,30.73513743170606,-1.7012841599789728,88.21644080165785,52.60375838396454,0.0,0.0,0.0,0.0,0,0.0,11972.293640692604,232.59477373843842
676,40.3,2.7040613110283753,3347.117126204995,-1021.7683363923529,0.0,10.457689334571846,-1.5448741936772263,31.661911851183465,52.44431535319034,0.0,0.0,0.0,0.0,0,0.0,4349.215624363385,29.924922333913845
677,40.5,1.8905029844660814,3348.3044986173786,-1023.8921976133744,0.0,6.657464897843787,-1.5032613252500915,20.657547249137373,52.37568726947719,0.0,0.0,0.0,0.0,0,0.0,2844.0482751656923,12.731592136580433
678,39.0,-0.1589360450408153,3237.2611995161155,-994.240242136005,0.0,-12.200384417327168,-1.2816080842163147,-25.21970030586432,52.41565309574015,0.0,0.0,0.0,0.0,0,0.0,-3506.9339795809647,18.981960986755507
679,35.7,-2.66364904174803,2994.085384110503,-925.0085191880424,0.0,-31.04911329507444,-0.9981547863221061,-61.451969186173805,52.5779270862351,0.0,0.0,0.0,0.0,0,0.0,-8614.400522480408,112.84562158564282
680,31.800000000000004,-4.286927487778385,2702.3277504316247,-838.9509517383746,0.0,-38.49926446664293,-0.7977873963732057,-69.3578152729145,52.77716014738856,0.0,0.0,0.0,0.0,0,0.0,-9742.84245673656,143.9728230384573
