time,Trace Velocity,EngSpd,MotSpd,GenSpd,EngTrq,MotTrq,GenTrq,Battery Current,Battery SOC,Battery power,<BattPwrLoss>
1350,80.7,606.8369469894899,6678.39405868287,-735.5643730514223,29.816622467686628,-0.527814993134353,-23.445630781265606,12.60488633594296,76.04494609507277,1830.4456849673224,4.946327374955393
1351,79.6,367.9050702786624,6559.552968223447,-1216.7697946634828,-3.69302691668095,-3.713752643748352,-0.878208822019215,-13.781527596071372,76.07559325966965,-2012.7826887295785,5.912712413240817
1352,78.2,380.40074459133103,6426.982983686623,-1148.9946392363188,-1.5048527591038812,-5.567128440952658,-0.6526903209705693,-20.96675538465586,76.16383816106433,-3067.4837028795387,13.684130276696338
1353,76.8,413.05502732811766,6301.240447815252,-1039.638624493324,-1.8930039742370728,-5.067265700772955,-0.3602581168565508,-19.0075293558866,76.24893823119956,-2780.222553150767,11.24527588717951
1354,75.3,444.22747985918966,6172.663839735913,-932.6231728592792,-2.0113114644869365,-5.706536405607292,-0.1965648121133673,-21.204733709625017,76.33916169238843,-3103.692015377319,13.994142231894449
1355,73.8,473.6177276255413,6046.72430809456,-830.2787183518665,-1.8968961756170444,-5.676795985994728,-0.1600927385909966,-20.746870686997696,76.42867133967086,-3036.9969385871696,13.395162888632791
1356,72.1,470.9343778921004,5906.261468478691,-792.9678056399158,-11.36466867455968,-6.662060195102214,3.778463153504164,-25.60230373240261,76.53791004217183,-3752.5496169605126,20.396455712033344
1357,70.2,485.2095773459699,5753.524976053512,-715.1457201722629,-11.990860321956474,-8.468350696289068,4.5486560523284005,-31.522016333015515,76.66827903222101,-4627.376339961396,30.91501574524273
1358,68.2,505.9923480574098,5593.8584865187095,-621.0959875047387,-12.802095261274845,-9.551170025460369,5.046371355825254,-34.430595454338786,76.81336653861437,-5059.124635705863,36.87815667779034
1359,66.1,525.6235587571748,5426.831781519106,-527.2815888454323,-13.528338965927368,-10.66763308443706,5.489077705300663,-37.169098166353216,76.97037943231832,-5466.614950503449,42.97122933503312
