time,Trace Velocity,EngSpd,MotSpd,GenSpd,EngTrq,MotTrq,GenTrq,Battery Current,Battery SOC,Battery power,<BattPwrLoss>
450,0.0,-2.6406301645613595,11.236923769532009,-9.171298214334293,0.0,-5.574264658765342e-73,0.0006959451923111,-3.702473527480205e-06,57.89914574677765,-0.0005167999264495,4.266933128154245e-13
451,0.0,-2.373768747652011,7.557531494020417,-7.463460460468334,0.0,-1.1115886109180063e-81,-2.531185033506471e-05,1.9784367644850138e-07,57.89914575313628,2.7615483700315948e-05,1.2183617613456579e-15
452,0.0,-2.136749193716528,5.166193232657042,-6.215735269757167,0.0,-2.2166676962128793e-90,-0.0003998434433974,2.4605593809006538e-06,57.89914574654441,0.000343450640737,1.8845150637003682e-13
453,0.0,-1.9251382543520448,3.5838882524434155,-5.271449497948293,0.0,-4.420354461328815e-99,-0.0005733053124439,2.9898213058498394e-06,57.89914573452679,0.0004173262596368,2.7824180200547815e-13
454,0.0,-1.7354958117182564,2.5173811267057387,-4.533121132025005,0.0,-8.814823077528656e-108,-0.0006354793881063,2.848173148685387e-06,57.89914572191913,0.0003975546781444,2.525019218922348e-13
455,0.0,-1.5651061771533503,1.7860346184053577,-3.939407376417068,0.0,-1.757802605376894e-116,-0.0006387126636512,2.4865799003369027e-06,57.899145710485136,0.0003470826457583,1.9245834642372062e-13
456,0.0,-1.4117626951504365,1.27694221644644,-3.450862862943388,0.0,-3.5053114195186796e-125,-0.0006123923916498,2.087703963832391e-06,57.89914570071449,0.000291406608444,1.356656012826312e-13
457,0.0,-1.2736181272754532,0.9181387627456676,-3.0413906747612685,0.0,-6.990095537589416e-134,-0.0005725702185629,1.719860148220382e-06,57.89914569259523,0.0002400621072283,9.207000761697411e-14
458,0.0,-1.1490874459698577,0.6627508587921199,-2.6931656293870594,0.0,-1.3939256681318397e-142,-0.0005278099377093,1.403588704594414e-06,57.899145685940525,0.0001959161984631,6.132134070090358e-14
459,0.0,-1.0367859011272815,0.4795857486742145,-2.3936107114078635,0.0,-2.779688428903594e-151,-0.0004825590369424,1.14032867668056e-06,57.89914568052292,0.0001591697472443,4.0475479677921996e-14
460,0.0,-0.935488961135614,0.3474714953019946,-2.133572612773343,0.0,-5.543098845533081e-160,-0.0004390335324038,9.246407875473856e-07,57.89914567612621,0.0001290635265618,2.6612030124213035e-14
461,0.0,-0.8441053308756459,0.2517883835769958,-1.9061983516577308,0.0,-1.105373699147626e-168,-0.0003982531200567,7.49287745592957e-07,57.89914567256253,0.0001045873383063,1.7475482362624932e-14
462,0.0,-0.7616577392015064,0.1822951231137387,-1.7062262514042037,0.0,-2.2042742675461e-177,-0.0003606040456771,6.072269388731032e-07,57.89914566967466,8.475815821088393e-05,1.1477147757741331e-14
463,0.0,-0.6872684271631344,0.1317338482330747,-1.5295262088502573,0.0,-4.395640180612789e-186,-0.0003261434205503,4.922876741242775e-07,57.89914566733396,6.871466645908058e-05,7.543446879886331e-15
464,0.0,-0.620147592855176,0.0949138337398623,-1.3727933428287369,0.0,-8.765539244318894e-195,-0.0002947630763262,3.9930703124049364e-07,57.8991456654359,5.573621057192959e-05,4.963017738923005e-15
465,0.0,-0.5595838005595878,0.0680965479835456,-1.23333841447478,0.0,-1.7479746996257392e-203,-0.0002662773761834,3.24059764183993e-07,57.89914566389589,4.523302081259094e-05,3.2687532315158147e-15
