time,Trace Velocity,EngSpd,MotSpd,GenSpd,EngTrq,MotTrq,GenTrq,Battery Current,Battery SOC,Battery power,<BattPwrLoss>
900,61.5,1362.09049476225,5026.430438444303,1407.992930494908,104.62741576219436,-7.377112856358591,-49.4757645295612,-67.28867272122265,59.98479162086146,-9581.108493932508,143.14236016307458
901,60.89999999999999,1169.408048653869,4990.396264265317,1001.5774684743224,102.20646568721236,-12.026749533050133,-49.03907347859898,-68.11945427055035,60.13268093926622,-9703.95593679224,146.69665538372672
902,59.7,816.6224992047701,4925.671140187205,257.0826476133118,88.57561211802432,-14.458323368868143,-48.13682746094738,-54.55602348025699,60.27263581693184,-7750.384885555365,94.08167941849908
903,54.6,244.58095552722665,4593.842567182204,-880.4621696620897,-5.765505076745569,-51.31570039108709,-19.60416357776672,-147.55715262826476,60.527394965222655,-21405.39885268476,688.0723924174741
904,49.3,-316.58368831885656,4182.849295186144,-1970.139385065304,-0.0255745590440862,-54.61649830314048,-3.8896031378913247,-148.03610506907324,60.84390992492931,-21489.28648576312,692.3363160716483
905,44.9,-342.1421516872569,3825.0178165320726,-1915.6556182942795,-0.0001722378740175,-45.997960967115375,-1.6327022478146425,-116.05382968544107,61.10908724190677,-16734.011893625993,425.3929838558696
906,42.3,-314.1714950049242,3586.7810380768165,-1781.9091347460276,-1.160012310966e-06,-27.319419937050004,-1.4550209768462512,-63.03916340770976,61.266579123778506,-8984.150389981965,125.49506422624964
907,41.4,-283.102296439679,3470.657859899162,-1678.940323202616,-7.812655901917121e-09,-8.560187073345961,-1.5411361297689117,-17.304745794053925,61.32251356617844,-2441.225294843421,9.456118541897087
908,41.3,-254.8605881143124,3421.753467695742,-1602.7353749505032,-5.2614531397914346e-11,1.1845932673153603,-1.599127862365016,5.768709853414887,61.32189537562051,809.6038926972001,1.0508485021804548
909,42.1,-228.9136711736231,3441.243831691155,-1552.499067379121,-3.5433391012943693e-13,14.55151225605187,-1.7192729687887622,45.00510362709647,61.26260032683223,6260.449916372896,63.96331340124829
910,44.7,-203.99502461123015,3607.2725823765536,-1549.4809711985645,-2.386270798804313e-15,39.52737680504,-2.0139935437906997,122.26552651384874,61.071956897016456,16709.451283560335,472.16618453897325
911,48.4,-181.36649164000508,3901.6611026522464,-1590.8367658125185,-1.6070401851028237e-17,55.9329397664641,-2.294009411575259,185.4786943775765,60.73329033450716,24965.0050001468,1086.9659420745506
912,51.4,-162.61816152581707,4194.167134121516,-1640.0240648493457,-1.0822653312563572e-19,49.88829599598685,-2.3616781992867835,177.95643134539188,60.34459206172527,23976.34831490389,1000.9608058529756
913,52.7,-147.6308020396345,4362.84111718159,-1659.340302182663,-7.288543610155515e-22,27.74263573824012,-2.22042620143177,104.95653578128064,60.0509001457721,14374.934192073786,348.2818957373464
914,54.0,-133.46923386610388,4461.72124450292,-1659.0105696363855,-4.908488373684721e-24,22.68959369027528,-2.2054660734609826,89.1568264703492,59.84955378113303,12249.25353396798,251.04916725116715
915,57.0,-118.43819005532724,4645.861416152975,-1682.972348981927,-3.3056340749649407e-26,42.309430002854725,-2.460780608698864,169.61989021474668,59.56843607163312,22855.79371505869,906.7722138514832
916,58.1,92.91872609962456,4790.5730910243055,-1269.4704358246124,-2.226311950545539e-28,27.05522386959283,1.5165882299753843,109.2002958411341,59.27568442285038,14909.912796883626,375.01434859023885
917,59.20000000000001,185.2426710249355,4880.491199553585,-1097.0381764370352,-1.4993154887928233e-30,21.990170880452,-1.4001885185523888,94.1372148402854,59.06253428073662,12890.171557058307,278.24927768450664
918,59.0,679.2148246346446,4850.5610725931565,-17.584829838971757,47.36194425971555,-7.202395779459424,-15.436666909470894,-22.096919853638692,58.99372790392452,-3105.7253626250163,15.323297073615564
919,59.10000000000001,1251.8026448316828,4788.230280762706,1242.1674816459397,96.72081214705612,-9.99606002904098,-32.512437719299115,-54.35346977041336,59.07984212617647,-7696.344452681698,92.77306010115328
920,59.50000000000001,1791.6552870032488,4799.526523724305,2408.3832419589025,107.00600364041718,-0.2225550451339725,-42.81949172120526,-66.88809742440172,59.20931758496963,-9501.28017292218,140.6318082452206
921,60.49999999999999,2148.180825870708,4884.749587751132,3154.689316076428,108.62751249128436,9.44875391355076,-45.02722365204114,-56.76883502086976,59.33019965139956,-8048.693048234418,101.3902598767182
922,62.3,2498.429312635469,5039.590849377161,3866.023481201125,102.86238289799464,20.998746740876847,-42.52876456420762,-25.482835780036368,59.40419994270496,-3588.6709656752187,20.44139825026628
923,63.9,2452.6471602018487,5209.355761775261,3714.7038307320017,101.72811274343684,19.264917692262983,-45.269564360139086,-32.06314368884506,59.46805313183173,-4522.831126828593,32.37675021309026
924,65.1,2256.312152312078,5337.555433698091,3249.950934363982,107.82002824168134,11.37191728951816,-49.09568292352673,-57.44145414310629,59.57334554612376,-8151.143593511591,103.99472705134794
925,64.1,1339.9303683589217,5331.916622096628,1266.190744750334,105.44999948313676,-13.552455891264591,-59.320021532913934,-94.02876692095964,59.79169629507157,-13460.442326622437,279.1161535100466
926,62.7,820.1452131714098,5251.140976004592,164.79650368678836,39.279812776199634,-13.524064595539564,-28.13810711843696,-48.983854021561534,59.93468404351281,-6945.372050183883,75.82792194689537
927,62.0,532.8470362837326,5120.148435748223,-417.4745902398671,11.707577746053603,-10.18076182023843,-6.576686818187358,-31.158876232212013,60.01740729498797,-4401.401075087473,30.69654048486896
928,61.29999999999999,600.5058123164163,5008.498902652656,-236.60609064633803,48.1437208368773,-12.360434555667927,-19.40833398502014,-35.67841356428727,60.085377302169874,-5045.51890905649,40.24469568629336
929,60.89999999999999,1084.3400160353417,4928.978109284726,836.1204901348034,95.07591806165397,-12.005849425687122,-34.771408986261974,-54.39239604445683,60.18378587758668,-7725.542021486749,93.52613882359395
930,60.49999999999999,1377.2425135851183,4898.358580664767,1480.1438836236537,104.0242506014917,-8.189501568438253,-45.18179833470371,-67.02513670758393,60.315617410382494,-9548.87178792838,141.9963474790549
931,60.2,1441.6552092961138,4888.429819795371,1622.752459754108,105.2111996736644,-6.7259226830245495,-47.71746757660147,-69.68586529349031,60.46157022484457,-9936.42416798814,153.47243979691436
932,59.8,1368.009185909274,4873.849337801465,1467.6621016103247,104.58732253469086,-8.4840095280994,-48.797606914505344,-71.29236043343194,60.61391012185747,-10171.909215513237,160.60666733047623
933,59.4,1297.7347829468536,4849.352010151459,1322.9223155207765,103.68798432370394,-9.565855307512798,-48.17757571810454,-69.18899377971111,60.76414086948024,-9869.87660395438,151.2477976581599
934,58.6,1108.5599603105975,4799.70660155255,928.286120722032,100.55944298178866,-14.128215025783888,-48.43157864396809,-70.72088894407428,60.918370101516594,-10094.642778112406,157.99604874681393
935,57.5,828.1378023896089,4735.156744721484,340.52348446316284,86.14863582197835,-14.17254013017361,-45.567145924272445,-53.69781979725613,61.05370756905788,-7637.049484754688,91.0767958410834
936,56.6,376.193977110017,4707.146560391679,-630.0810517478483,19.79139562366295,4.375292758202745,-33.593264981042296,31.26042980378124,61.09943135535849,4362.125316359112,30.86492895868316
937,56.0,-249.045838747678,4630.8030103153405,-1961.3353874567308,0.1860838813071191,-2.847260509926048,-5.637885701045795,0.7337479574794641,61.07913345770061,103.0936020051167,0.017005039978071
938,55.5,-302.9984689046196,4565.612926634874,-2058.2195715994685,0.0012531866677088,-0.0187730969317192,-2.478249567817566,4.504958360205949,61.07205463722789,632.4228587676305,0.6410152436410944
939,55.0,-281.85225095390905,4507.332735250832,-1994.50963741136,8.439617730947788e-06,0.8397394138653814,-2.122975605534706,6.980117882271213,61.06048647143936,979.3498790464791,1.5389238414671365
940,54.4,-255.42849410075667,4450.9329585606765,-1919.942852470671,5.683682190359668e-08,0.6388330913264408,-2.0494405436132257,5.925024796951493,61.0469307101902,831.5112174941793,1.108862264466708
941,54.1,-230.47854170267397,4412.631097426334,-1854.1243884059636,3.8276903375081914e-10,4.444673285259475,-2.0523697130309584,19.889236514070703,61.018128859394885,2782.4641829520338,12.49526527078064
942,54.0,-207.75107044112556,4398.980736498316,-1800.6908938237164,2.57776786758136e-12,7.898115169898942,-2.067663222115593,32.5731488526033,60.95998995952575,4543.526823169226,33.51605992987317
943,53.9,-187.3862721505956,4395.151687237962,-1755.3922738976717,1.7360043768485016e-14,8.504927583076087,-2.06269443955906,34.71531845696842,60.88705376405341,4839.317757307495,38.07204043549298
944,53.9,-169.00346806617236,4396.811191039407,-1716.072215423762,1.1691165967030358e-16,9.465483510438863,-2.0639462399826773,38.24645194474973,60.8084854708732,5326.5113621871005,46.214565033255006
945,54.0,-152.36958943242112,4405.899618359496,-1682.8224016638374,7.87344568317162e-19,10.63868055776509,-2.0710737028836297,42.68250835253854,60.721261580628926,5937.362380505015,57.56158616731354
946,54.2,-137.31947956372733,4423.06012728412,-1655.4823913687774,5.302392173772208e-21,11.88172012855536,-2.0831592450479204,47.52994736939276,60.62407036650461,6603.184517338714,71.38517340064065
947,55.0,-123.1979655156636,4475.936507285292,-1641.1184322092663,3.5709095986492177e-23,18.965207663995084,-2.1655891858185408,75.54647803304934,60.48968843595912,10425.92909410917,180.3672744547491
948,55.8,-110.66708330164391,4549.672379068902,-1636.6078407176972,2.4048382209069174e-25,20.45747090376172,-2.2066426214211363,82.7482929549663,60.31833703161129,11397.25655457269,216.4306237445731
949,56.2,-99.9466385829932,4601.97231959012,-1629.4385374916214,1.6195444631032944e-27,15.639127744684089,-2.179983856442844,64.75864361108925,60.16182868471461,8953.621866975784,132.5748821365219
950,56.1,-90.71536739781187,4609.204989516981,-1611.6583819314403,1.0906863693223303e-29,8.335146087996893,-2.1103212851744986,35.767221303430496,60.058157678136205,4977.038253749764,40.44634739257827
951,55.1,-83.15940712866923,4537.380267880179,-1573.2331457289224,7.345255306829153e-32,-5.294329108435352,-1.9554192851071823,-13.191912395075253,60.04422045019789,-1856.045539732013,5.502122061062481
952,52.7,-77.02307350980048,4350.416757313064,-1502.537895400255,4.946681011153011e-34,-19.44084757614486,-1.7313763657958634,-53.710452879187805,60.14543366930122,-7627.024203553164,91.19902885841154
